,id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName
6017,football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,article,football,Football,2022-03-12T10:00:02Z,Hayes strives to preserve Chelsea empire Abramovich helped her create | Louise Taylor,https://www.theguardian.com/football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,https://content.guardianapis.com/football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,False,pillar/sport,Sport
6018,us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,article,us-news,US news,2022-03-09T16:33:21Z,Woman who ran Russia propaganda center in New York charged as foreign agent,https://www.theguardian.com/us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,https://content.guardianapis.com/us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,False,pillar/news,News
6019,us-news/live/2022/sep/09/trump-classified-documents-special-master-biden-ohio-chips-latest-updates,liveblog,us-news,US news,2022-09-09T20:00:43Z,DoJ bids to regain access to classified documents seized in Trump search – as it happened,https://www.theguardian.com/us-news/live/2022/sep/09/trump-classified-documents-special-master-biden-ohio-chips-latest-updates,https://content.guardianapis.com/us-news/live/2022/sep/09/trump-classified-documents-special-master-biden-ohio-chips-latest-updates,False,pillar/news,News
6020,us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,article,us-news,US news,2022-03-09T16:33:21Z,Woman who ran Russia propaganda center in New York charged as foreign agent,https://www.theguardian.com/us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,https://content.guardianapis.com/us-news/2022/mar/09/elena-branson-russia-propaganda-center-new-york-charged,False,pillar/news,News
6021,australia-news/2022/mar/14/scott-morrison-talks-up-tax-cuts-as-pressure-builds-on-petrol-prices,article,australia-news,Australia news,2022-03-14T06:18:24Z,Scott Morrison talks up tax cuts as pressure builds on petrol prices,https://www.theguardian.com/australia-news/2022/mar/14/scott-morrison-talks-up-tax-cuts-as-pressure-builds-on-petrol-prices,https://content.guardianapis.com/australia-news/2022/mar/14/scott-morrison-talks-up-tax-cuts-as-pressure-builds-on-petrol-prices,False,pillar/news,News
6022,football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,article,football,Football,2022-03-12T10:00:02Z,Hayes strives to preserve Chelsea empire Abramovich helped her create | Louise Taylor,https://www.theguardian.com/football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,https://content.guardianapis.com/football/2022/mar/12/chelseas-women-hope-their-success-continues-after-abramovich,False,pillar/sport,Sport
6023,tv-and-radio/2022/jul/27/the-great-series-two-review-elle-fanning-nicholas-hoult,article,tv-and-radio,Television & radio,2022-07-27T22:05:29Z,The Great series two review – Elle Fanning and Nicholas Hoult return in TV’s most riotously entertaining show,https://www.theguardian.com/tv-and-radio/2022/jul/27/the-great-series-two-review-elle-fanning-nicholas-hoult,https://content.guardianapis.com/tv-and-radio/2022/jul/27/the-great-series-two-review-elle-fanning-nicholas-hoult,False,pillar/arts,Arts
6024,football/2022/mar/31/the-fiver-fifa-gianni-infantino-human-rights-world-cup-qatar,article,football,Football,2022-03-31T15:20:02Z,"The Fiver | Mandela, Gandhi … Infantino? Yes, it’s Fifa Congress time again",https://www.theguardian.com/football/2022/mar/31/the-fiver-fifa-gianni-infantino-human-rights-world-cup-qatar,https://content.guardianapis.com/football/2022/mar/31/the-fiver-fifa-gianni-infantino-human-rights-world-cup-qatar,False,pillar/sport,Sport
6025,world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,article,world,World news,2022-10-14T13:36:10Z,Anger in Spain at vandalism of memorial to German fighter pilot,https://www.theguardian.com/world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,https://content.guardianapis.com/world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,False,pillar/news,News
6026,environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,article,environment,Environment,2022-05-15T21:58:40Z,"Breaking climate vows would be ‘monstrous self-harm’, warns Cop26 president",https://www.theguardian.com/environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,https://content.guardianapis.com/environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,False,pillar/news,News
6027,australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,liveblog,australia-news,Australia news,2022-10-24T07:36:24Z,PM says ‘family-friendly’ budget will tackle cost of living pressure – as it happened,https://www.theguardian.com/australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,https://content.guardianapis.com/australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,False,pillar/news,News
6028,world/2022/jun/16/hundreds-of-ukrainian-refugees-left-homeless-in-england-data-shows,article,world,World news,2022-06-16T15:16:27Z,"Hundreds of Ukrainian refugees left homeless in England, data shows",https://www.theguardian.com/world/2022/jun/16/hundreds-of-ukrainian-refugees-left-homeless-in-england-data-shows,https://content.guardianapis.com/world/2022/jun/16/hundreds-of-ukrainian-refugees-left-homeless-in-england-data-shows,False,pillar/news,News
6029,books/2022/jun/05/because-our-fathers-lied-review-robert-mcnamara-vietnam,article,books,Books,2022-06-05T06:00:08Z,"Because Our Fathers Lied review: Robert McNamara, Vietnam and a partial healing",https://www.theguardian.com/books/2022/jun/05/because-our-fathers-lied-review-robert-mcnamara-vietnam,https://content.guardianapis.com/books/2022/jun/05/because-our-fathers-lied-review-robert-mcnamara-vietnam,False,pillar/arts,Arts
6030,environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,article,environment,Environment,2022-05-15T21:58:40Z,"Breaking climate vows would be ‘monstrous self-harm’, warns Cop26 president",https://www.theguardian.com/environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,https://content.guardianapis.com/environment/2022/may/15/breaking-climate-vows-would-be-monstrous-self-harm-warns-cop26-president,False,pillar/news,News
6031,australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,liveblog,australia-news,Australia news,2022-10-24T07:36:24Z,PM says ‘family-friendly’ budget will tackle cost of living pressure – as it happened,https://www.theguardian.com/australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,https://content.guardianapis.com/australia-news/live/2022/oct/24/australia-politics-live-budget-jim-chalmers-cuts-savings-outlook-economy-labor-gdp,False,pillar/news,News
6032,world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,article,world,World news,2022-10-14T13:36:10Z,Anger in Spain at vandalism of memorial to German fighter pilot,https://www.theguardian.com/world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,https://content.guardianapis.com/world/2022/oct/14/anger-spain-vandalism-memorial-german-fighter-pilot,False,pillar/news,News
6033,business/live/2022/jun/08/uk-annual-house-price-growth-halifax-index-oil-economy-inflation-business-live,liveblog,business,Business,2022-06-08T14:07:43Z,Petrol prices post biggest daily jump in 17 years as cost of tankload nears £100 – as it happened,https://www.theguardian.com/business/live/2022/jun/08/uk-annual-house-price-growth-halifax-index-oil-economy-inflation-business-live,https://content.guardianapis.com/business/live/2022/jun/08/uk-annual-house-price-growth-halifax-index-oil-economy-inflation-business-live,False,pillar/news,News
6034,politics/2022/apr/13/covid-fines-partygate-boris-johnson-rishi-sunak,article,politics,Politics,2022-04-13T14:01:42Z,‘It’s a joke’: Britons who received Covid fines react to Boris Johnson’s £50 penalty,https://www.theguardian.com/politics/2022/apr/13/covid-fines-partygate-boris-johnson-rishi-sunak,https://content.guardianapis.com/politics/2022/apr/13/covid-fines-partygate-boris-johnson-rishi-sunak,False,pillar/news,News
6035,politics/2022/apr/13/boris-johnson-mortified-at-covid-fine-says-grant-shapps,article,politics,Politics,2022-04-13T08:35:34Z,"Boris Johnson ‘mortified’ at Covid fine, says Grant Shapps",https://www.theguardian.com/politics/2022/apr/13/boris-johnson-mortified-at-covid-fine-says-grant-shapps,https://content.guardianapis.com/politics/2022/apr/13/boris-johnson-mortified-at-covid-fine-says-grant-shapps,False,pillar/news,News
6036,politics/2022/oct/05/uk-and-ireland-to-hold-talks-on-resolving-northern-ireland-brexit-row,article,politics,Politics,2022-10-05T16:35:45Z,UK ends standoff with EU as hopes rise for Northern Ireland Brexit deal,https://www.theguardian.com/politics/2022/oct/05/uk-and-ireland-to-hold-talks-on-resolving-northern-ireland-brexit-row,https://content.guardianapis.com/politics/2022/oct/05/uk-and-ireland-to-hold-talks-on-resolving-northern-ireland-brexit-row,False,pillar/news,News
6037,commentisfree/2022/mar/01/tories-culture-war-radically-moderate-society,article,commentisfree,Opinion,2022-03-01T10:00:10Z,Tories like me don’t seek a culture war. We just want a ‘radically moderate’ society | Steve Baker,https://www.theguardian.com/commentisfree/2022/mar/01/tories-culture-war-radically-moderate-society,https://content.guardianapis.com/commentisfree/2022/mar/01/tories-culture-war-radically-moderate-society,False,pillar/opinion,Opinion
6038,business/nils-pratley-on-finance/2022/mar/01/regarding-russia-uk-companies-are-going-to-need-thought-out-positions,article,business,Business,2022-03-01T19:18:07Z,"Regarding Russia, UK firms are going to need thought-out positions",https://www.theguardian.com/business/nils-pratley-on-finance/2022/mar/01/regarding-russia-uk-companies-are-going-to-need-thought-out-positions,https://content.guardianapis.com/business/nils-pratley-on-finance/2022/mar/01/regarding-russia-uk-companies-are-going-to-need-thought-out-positions,False,pillar/news,News
6039,australia-news/2022/feb/16/morning-mail-prince-andrew-settlement-russia-says-it-will-withdraw-troops-archie-roachs-love-story,article,australia-news,Australia news,2022-02-15T19:54:52Z,"Morning mail: Prince Andrew settlement, Russia says it will withdraw troops, Archie Roach’s love story",https://www.theguardian.com/australia-news/2022/feb/16/morning-mail-prince-andrew-settlement-russia-says-it-will-withdraw-troops-archie-roachs-love-story,https://content.guardianapis.com/australia-news/2022/feb/16/morning-mail-prince-andrew-settlement-russia-says-it-will-withdraw-troops-archie-roachs-love-story,False,pillar/news,News
6040,australia-news/2022/feb/26/from-a-china-frenzy-to-casual-transphobia-pm-is-on-the-hunt-for-disaffected-but-highly-motivated-voters,article,australia-news,Australia news,2022-02-25T19:00:24Z,"From a China frenzy to casual transphobia, PM is on the hunt for disaffected but highly motivated voters | Katharine Murphy",https://www.theguardian.com/australia-news/2022/feb/26/from-a-china-frenzy-to-casual-transphobia-pm-is-on-the-hunt-for-disaffected-but-highly-motivated-voters,https://content.guardianapis.com/australia-news/2022/feb/26/from-a-china-frenzy-to-casual-transphobia-pm-is-on-the-hunt-for-disaffected-but-highly-motivated-voters,False,pillar/news,News
6041,business/live/2022/jun/17/tesco-cost-of-living-inflation-markets-recession-ftse-business-live,liveblog,business,Business,2022-06-17T12:19:43Z,Global stock markets head for steepest weekly fall since 2020 as recession fears rise – as it happened,https://www.theguardian.com/business/live/2022/jun/17/tesco-cost-of-living-inflation-markets-recession-ftse-business-live,https://content.guardianapis.com/business/live/2022/jun/17/tesco-cost-of-living-inflation-markets-recession-ftse-business-live,False,pillar/news,News
6042,film/2022/feb/09/i-want-you-back-valentines-day-romcom-review,article,film,Film,2022-02-09T17:00:01Z,I Want You Back review – bitter exes go to war in solid Valentine’s romcom,https://www.theguardian.com/film/2022/feb/09/i-want-you-back-valentines-day-romcom-review,https://content.guardianapis.com/film/2022/feb/09/i-want-you-back-valentines-day-romcom-review,False,pillar/arts,Arts
6043,politics/live/2022/aug/10/liz-truss-rishi-sunak-conservative-leadership-race-chris-skidmore-defects-energy-prices-uk-politics-latest,liveblog,politics,Politics,2022-08-10T19:27:13Z,Sunak accuses Truss of major U-turn after she says she will do ‘all I can to help struggling households’ with fuel bills – as it happened,https://www.theguardian.com/politics/live/2022/aug/10/liz-truss-rishi-sunak-conservative-leadership-race-chris-skidmore-defects-energy-prices-uk-politics-latest,https://content.guardianapis.com/politics/live/2022/aug/10/liz-truss-rishi-sunak-conservative-leadership-race-chris-skidmore-defects-energy-prices-uk-politics-latest,False,pillar/news,News
6044,commentisfree/2022/feb/09/boris-johnson-war-on-woke-parliament-mps-unconscious-bias-racism-westminster,article,commentisfree,Opinion,2022-02-09T11:04:06Z,Johnson’s ‘war on woke’ in parliament is a shabby attempt to save his skin | Rupa Huq,https://www.theguardian.com/commentisfree/2022/feb/09/boris-johnson-war-on-woke-parliament-mps-unconscious-bias-racism-westminster,https://content.guardianapis.com/commentisfree/2022/feb/09/boris-johnson-war-on-woke-parliament-mps-unconscious-bias-racism-westminster,False,pillar/opinion,Opinion
6045,business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,article,business,Business,2022-08-09T17:29:15Z,Government needs a big-bang solution or faces consequences of rising energy bills,https://www.theguardian.com/business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,https://content.guardianapis.com/business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,False,pillar/news,News
6046,football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,article,football,Football,2022-06-12T21:30:09Z,‘Nobody saw it coming’: Steve Clarke searches for answers to Scotland slump,https://www.theguardian.com/football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,https://content.guardianapis.com/football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,False,pillar/sport,Sport
6047,politics/2022/feb/08/tories-fighting-net-zero-plans-are-dragging-climate-into-new-culture-war-experts-say,article,politics,Politics,2022-02-08T18:23:26Z,"Tories fighting net zero plans are dragging climate into new culture war, experts say",https://www.theguardian.com/politics/2022/feb/08/tories-fighting-net-zero-plans-are-dragging-climate-into-new-culture-war-experts-say,https://content.guardianapis.com/politics/2022/feb/08/tories-fighting-net-zero-plans-are-dragging-climate-into-new-culture-war-experts-say,False,pillar/news,News
6048,australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,article,australia-news,Australia news,2022-02-22T00:02:46Z,Scott Morrison’s China gambit is a Hail Mary from a flailing leader trying to galvanise fear | Peter Lewis,https://www.theguardian.com/australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,https://content.guardianapis.com/australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,False,pillar/news,News
6049,football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,article,football,Football,2022-03-10T21:12:31Z,Chelsea players fearful for future after UK freezes Abramovich’s assets,https://www.theguardian.com/football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,https://content.guardianapis.com/football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,False,pillar/sport,Sport
6050,business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,article,business,Business,2022-08-09T17:29:15Z,Government needs a big-bang solution or faces consequences of rising energy bills,https://www.theguardian.com/business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,https://content.guardianapis.com/business/2022/aug/09/government-needs-a-big-bang-solution-or-faces-consequences-of-rising-energy-bills,False,pillar/news,News
6051,football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,article,football,Football,2022-06-12T21:30:09Z,‘Nobody saw it coming’: Steve Clarke searches for answers to Scotland slump,https://www.theguardian.com/football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,https://content.guardianapis.com/football/2022/jun/12/scotland-steve-clarke-republic-of-ireland-armenia,False,pillar/sport,Sport
6052,commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,article,commentisfree,Opinion,2022-04-02T05:00:42Z,"Forty years after the Malvinas war, Britain still acts as if the dispute is settled. It isn’t | Santiago Cafiero",https://www.theguardian.com/commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,https://content.guardianapis.com/commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,False,pillar/opinion,Opinion
6053,australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,article,australia-news,Australia news,2022-02-22T00:02:46Z,Scott Morrison’s China gambit is a Hail Mary from a flailing leader trying to galvanise fear | Peter Lewis,https://www.theguardian.com/australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,https://content.guardianapis.com/australia-news/commentisfree/2022/feb/22/scott-morrisons-china-gambit-is-a-hail-mary-from-a-flailing-leader-trying-to-galvanise-fear,False,pillar/news,News
6054,football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,article,football,Football,2022-03-10T21:12:31Z,Chelsea players fearful for future after UK freezes Abramovich’s assets,https://www.theguardian.com/football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,https://content.guardianapis.com/football/2022/mar/10/roman-abramovich-unable-to-sell-chelsea-after-uk-freezes-assets,False,pillar/sport,Sport
6055,business/2022/mar/02/us-gas-prices-homeless-people-living-in-vehicles,article,business,Business,2022-03-02T10:00:36Z,‘It’s the most stressful thing’: rising US gas prices deal new blow to homeless,https://www.theguardian.com/business/2022/mar/02/us-gas-prices-homeless-people-living-in-vehicles,https://content.guardianapis.com/business/2022/mar/02/us-gas-prices-homeless-people-living-in-vehicles,False,pillar/news,News
6056,books/2022/jun/05/with-a-mind-to-kill-by-anthony-horowitz-review-007-in-a-polished-page-turner,article,books,Books,2022-06-05T14:00:08Z,With a Mind to Kill by Anthony Horowitz review – 007 in a polished page-turner,https://www.theguardian.com/books/2022/jun/05/with-a-mind-to-kill-by-anthony-horowitz-review-007-in-a-polished-page-turner,https://content.guardianapis.com/books/2022/jun/05/with-a-mind-to-kill-by-anthony-horowitz-review-007-in-a-polished-page-turner,False,pillar/arts,Arts
6057,business/2022/apr/14/petropavlovsk-investors-could-be-wiped-out-by-sale-warns-mining-firm,article,business,Business,2022-04-14T09:57:30Z,"Petropavlovsk investors could be wiped out by sale, warns mining firm ",https://www.theguardian.com/business/2022/apr/14/petropavlovsk-investors-could-be-wiped-out-by-sale-warns-mining-firm,https://content.guardianapis.com/business/2022/apr/14/petropavlovsk-investors-could-be-wiped-out-by-sale-warns-mining-firm,False,pillar/news,News
6058,us-news/2022/may/23/first-thing-up-to-100-ukrainians-dying-every-day-in-east-volodymyr-zelenskiy-says,article,us-news,US news,2022-05-23T09:41:47Z,"Up to 100 Ukrainians dying every day in east, Zelenskiy says | First Thing",https://www.theguardian.com/us-news/2022/may/23/first-thing-up-to-100-ukrainians-dying-every-day-in-east-volodymyr-zelenskiy-says,https://content.guardianapis.com/us-news/2022/may/23/first-thing-up-to-100-ukrainians-dying-every-day-in-east-volodymyr-zelenskiy-says,False,pillar/news,News
6059,australia-news/2022/apr/21/morning-mail-leaders-clash-over-china-security-deal-coal-export-boom-to-bust-uk-thirsty-for-vampires,article,australia-news,Australia news,2022-04-20T20:57:21Z,"Morning mail: leaders clash over China security deal, coal export boom to bust, UK thirsty for vampires",https://www.theguardian.com/australia-news/2022/apr/21/morning-mail-leaders-clash-over-china-security-deal-coal-export-boom-to-bust-uk-thirsty-for-vampires,https://content.guardianapis.com/australia-news/2022/apr/21/morning-mail-leaders-clash-over-china-security-deal-coal-export-boom-to-bust-uk-thirsty-for-vampires,False,pillar/news,News
6060,commentisfree/2022/may/13/britain-economic-government-inflation-wages-crisis,article,commentisfree,Opinion,2022-05-13T11:10:30Z,Households falling into poverty isn't inevitable. Here's how we can prevent it | Carys Roberts,https://www.theguardian.com/commentisfree/2022/may/13/britain-economic-government-inflation-wages-crisis,https://content.guardianapis.com/commentisfree/2022/may/13/britain-economic-government-inflation-wages-crisis,False,pillar/opinion,Opinion
6061,us-news/2022/mar/04/mega-mansion-los-angeles-real-estate,article,us-news,US news,2022-03-04T12:45:00Z,Mega mansion flop: hyped LA home sells for less than half its $500m asking price,https://www.theguardian.com/us-news/2022/mar/04/mega-mansion-los-angeles-real-estate,https://content.guardianapis.com/us-news/2022/mar/04/mega-mansion-los-angeles-real-estate,False,pillar/news,News
6062,us-news/live/2022/jun/30/us-supreme-court-decisions-climate-epa-immigration-kbj-latest,liveblog,us-news,US news,2022-06-30T20:09:56Z,Ketanji Brown Jackson sworn in to supreme court after ruling deals blow to climate crisis – as it happened,https://www.theguardian.com/us-news/live/2022/jun/30/us-supreme-court-decisions-climate-epa-immigration-kbj-latest,https://content.guardianapis.com/us-news/live/2022/jun/30/us-supreme-court-decisions-climate-epa-immigration-kbj-latest,False,pillar/news,News
6063,global-development/2022/mar/22/syria-using-maze-of-shell-companies-to-avoid-sanctions-on-assad-regimes-elite,article,global-development,Global development,2022-03-22T07:30:48Z,Syria using maze of shell companies to avoid sanctions on Assad regime’s elite ,https://www.theguardian.com/global-development/2022/mar/22/syria-using-maze-of-shell-companies-to-avoid-sanctions-on-assad-regimes-elite,https://content.guardianapis.com/global-development/2022/mar/22/syria-using-maze-of-shell-companies-to-avoid-sanctions-on-assad-regimes-elite,False,pillar/news,News
6064,commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,article,commentisfree,Opinion,2022-04-02T05:00:42Z,"Forty years after the Malvinas war, Britain still acts as if the dispute is settled. It isn’t | Santiago Cafiero",https://www.theguardian.com/commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,https://content.guardianapis.com/commentisfree/2022/apr/02/falklands-war-britain-sovereignty-uk-un-resolutions,False,pillar/opinion,Opinion
6065,global-development/2022/oct/10/uk-lost-leadership-role-somalia-famine-drought-envoy,article,global-development,Global development,2022-10-10T06:00:20Z,"UK’s lost leadership role hurts Somalia’s fight against famine, says drought envoy ",https://www.theguardian.com/global-development/2022/oct/10/uk-lost-leadership-role-somalia-famine-drought-envoy,https://content.guardianapis.com/global-development/2022/oct/10/uk-lost-leadership-role-somalia-famine-drought-envoy,False,pillar/news,News
6066,world/2022/jun/04/alexander-litvinenko-assassination-suspect-dies-of-covid-dmitry-kovtun,article,world,World news,2022-06-04T13:40:37Z,Alexander Litvinenko assassination suspect dies of Covid ,https://www.theguardian.com/world/2022/jun/04/alexander-litvinenko-assassination-suspect-dies-of-covid-dmitry-kovtun,https://content.guardianapis.com/world/2022/jun/04/alexander-litvinenko-assassination-suspect-dies-of-covid-dmitry-kovtun,False,pillar/news,News
6067,music/2022/may/13/sam-ryder-interview-eurovision-song-contest-uk-glory,article,music,Music,2022-05-13T11:30:31Z,‘We’re in a negative thought pattern!’ Can Sam Ryder bring Eurovision glory back to the UK?,https://www.theguardian.com/music/2022/may/13/sam-ryder-interview-eurovision-song-contest-uk-glory,https://content.guardianapis.com/music/2022/may/13/sam-ryder-interview-eurovision-song-contest-uk-glory,False,pillar/arts,Arts
6068,australia-news/2022/jun/06/anthony-albanese-tells-joko-widodo-he-will-go-to-the-g20-in-indonesia-despite-russias-attendance,article,australia-news,Australia news,2022-06-06T08:34:50Z,Anthony Albanese tells Joko Widodo he will go to the G20 in Indonesia despite Russia’s attendance,https://www.theguardian.com/australia-news/2022/jun/06/anthony-albanese-tells-joko-widodo-he-will-go-to-the-g20-in-indonesia-despite-russias-attendance,https://content.guardianapis.com/australia-news/2022/jun/06/anthony-albanese-tells-joko-widodo-he-will-go-to-the-g20-in-indonesia-despite-russias-attendance,False,pillar/news,News
6069,australia-news/2022/jun/10/morning-mail-nadesalingams-release-gives-hope-britons-sentenced-to-death-the-triple-la-nina,article,australia-news,Australia news,2022-06-09T21:22:31Z,"Morning mail: Nadesalingams release gives hope, Britons sentenced to death, the ‘triple La Niña’",https://www.theguardian.com/australia-news/2022/jun/10/morning-mail-nadesalingams-release-gives-hope-britons-sentenced-to-death-the-triple-la-nina,https://content.guardianapis.com/australia-news/2022/jun/10/morning-mail-nadesalingams-release-gives-hope-britons-sentenced-to-death-the-triple-la-nina,False,pillar/news,News
6070,world/2022/sep/01/tim-page-obituary,article,world,World news,2022-09-01T16:34:08Z,Tim Page obituary,https://www.theguardian.com/world/2022/sep/01/tim-page-obituary,https://content.guardianapis.com/world/2022/sep/01/tim-page-obituary,False,pillar/news,News
6071,australia-news/2022/feb/24/scott-morrison-dismisses-fuel-excise-cuts-amid-temporary-petrol-price-hikes,article,australia-news,Australia news,2022-02-24T05:00:28Z,Scott Morrison dismisses fuel excise cuts amid ‘temporary’ petrol price hikes ,https://www.theguardian.com/australia-news/2022/feb/24/scott-morrison-dismisses-fuel-excise-cuts-amid-temporary-petrol-price-hikes,https://content.guardianapis.com/australia-news/2022/feb/24/scott-morrison-dismisses-fuel-excise-cuts-amid-temporary-petrol-price-hikes,False,pillar/news,News
6072,us-news/2022/oct/25/john-kerry-china-return-climate-talks,article,us-news,US news,2022-10-25T09:00:01Z,‘We need to get China’: John Kerry calls for return to bilateral climate talks,https://www.theguardian.com/us-news/2022/oct/25/john-kerry-china-return-climate-talks,https://content.guardianapis.com/us-news/2022/oct/25/john-kerry-china-return-climate-talks,False,pillar/news,News
6073,commentisfree/2022/mar/24/rishi-sunak-mess-cost-of-living-crisis,article,commentisfree,Opinion,2022-03-24T16:09:33Z,Rishi Sunak’s most pressing task? Cleaning up his own mess | Gaby Hinsliff,https://www.theguardian.com/commentisfree/2022/mar/24/rishi-sunak-mess-cost-of-living-crisis,https://content.guardianapis.com/commentisfree/2022/mar/24/rishi-sunak-mess-cost-of-living-crisis,False,pillar/opinion,Opinion
6074,world/2022/may/03/first-edition-abortion-rights-leak-roe-wade,article,world,World news,2022-05-03T05:48:35Z,Tuesday briefing: Bombshell leak that could indicate the end of Roe v Wade,https://www.theguardian.com/world/2022/may/03/first-edition-abortion-rights-leak-roe-wade,https://content.guardianapis.com/world/2022/may/03/first-edition-abortion-rights-leak-roe-wade,False,pillar/news,News
6075,business/nils-pratley-on-finance/2022/mar/17/rishi-sunaks-energy-crisis-package-for-low-income-households-is-already-out-of-date,article,business,Business,2022-03-17T06:01:20Z,Rishi Sunak’s energy crisis package for low-income households is already out of date,https://www.theguardian.com/business/nils-pratley-on-finance/2022/mar/17/rishi-sunaks-energy-crisis-package-for-low-income-households-is-already-out-of-date,https://content.guardianapis.com/business/nils-pratley-on-finance/2022/mar/17/rishi-sunaks-energy-crisis-package-for-low-income-households-is-already-out-of-date,False,pillar/news,News
6076,business/2022/oct/19/why-do-we-keep-the-central-heating-off-it-isnt-a-thriftifarian-pose,article,business,Business,2022-10-19T16:26:41Z,Why do we keep the central heating off? It isn’t a thriftifarian pose | Letters,https://www.theguardian.com/business/2022/oct/19/why-do-we-keep-the-central-heating-off-it-isnt-a-thriftifarian-pose,https://content.guardianapis.com/business/2022/oct/19/why-do-we-keep-the-central-heating-off-it-isnt-a-thriftifarian-pose,False,pillar/news,News
6077,commentisfree/2022/jun/06/wales-world-cup-welsh-football-team-cardiff-culture,article,commentisfree,Opinion,2022-06-06T15:26:37Z,"Wales’s glorious march to the World Cup is symbolic of a confident, resurgent nation | Darren Chetty",https://www.theguardian.com/commentisfree/2022/jun/06/wales-world-cup-welsh-football-team-cardiff-culture,https://content.guardianapis.com/commentisfree/2022/jun/06/wales-world-cup-welsh-football-team-cardiff-culture,False,pillar/opinion,Opinion
